# x_m,y_m,w_tr_right_m,w_tr_left_m
14.6362,1.6425,0.1687,0.1687
14.6137,1.6425,0.1687,0.1687
14.5912,1.6425,0.1687,0.1687
14.5687,1.6425,0.1687,0.1687
14.5462,1.6425,0.1687,0.1687
14.5237,1.6425,0.1687,0.1687
14.5012,1.6425,0.1688,0.1688
14.4787,1.6425,0.1691,0.1691
14.4562,1.6425,0.1698,0.1698
14.4337,1.6425,0.1708,0.1708
14.4112,1.6425,0.1721,0.1721
14.3887,1.6425,0.1725,0.1725
14.3662,1.6425,0.1725,0.1725
14.3438,1.6425,0.1725,0.1725
14.3212,1.6425,0.1725,0.1725
14.2988,1.6425,0.1725,0.1725
14.2762,1.6425,0.1725,0.1725
14.2538,1.6425,0.1725,0.1725
14.2312,1.6425,0.1725,0.1725
14.2088,1.6425,0.1725,0.1725
14.1862,1.6425,0.1725,0.1725
14.1638,1.6425,0.1725,0.1725
14.1412,1.6425,0.1725,0.1725
14.1188,1.6425,0.1725,0.1725
14.0962,1.6425,0.1725,0.1725
14.0737,1.6425,0.1725,0.1725
14.0512,1.6425,0.1725,0.1725
14.0287,1.6425,0.1725,0.1725
14.0062,1.6425,0.1725,0.1725
13.9837,1.6425,0.1725,0.1725
13.9612,1.6425,0.1725,0.1725
13.9387,1.6425,0.1725,0.1725
13.9162,1.6425,0.1725,0.1725
13.8937,1.6425,0.1725,0.1725
13.8712,1.6425,0.1725,0.1725
13.8487,1.6425,0.1725,0.1725
13.8262,1.6425,0.1725,0.1725
13.8037,1.6425,0.1725,0.1725
13.7812,1.6425,0.1725,0.1725
13.7587,1.6425,0.1725,0.1725
13.7363,1.6425,0.1725,0.1725
13.7137,1.6425,0.1725,0.1725
13.6913,1.6425,0.1725,0.1725
13.6687,1.6425,0.1725,0.1725
13.6463,1.6425,0.1725,0.1725
13.6237,1.6425,0.1725,0.1725
13.6013,1.6425,0.1725,0.1725
13.5787,1.6425,0.1725,0.1725
13.5563,1.6425,0.1725,0.1725
13.5337,1.6425,0.1725,0.1725
13.5112,1.6425,0.1725,0.1725
13.4887,1.6425,0.1725,0.1725
13.4662,1.6425,0.1725,0.1725
13.4437,1.6425,0.1725,0.1725
13.4212,1.6425,0.1725,0.1725
13.3987,1.6425,0.1725,0.1725
13.3762,1.6425,0.1725,0.1725
13.3537,1.6425,0.1725,0.1725
13.3312,1.6425,0.1725,0.1725
13.3087,1.6425,0.1725,0.1725
13.2862,1.6425,0.1725,0.1725
13.2637,1.6425,0.1725,0.1725
13.2412,1.6425,0.1725,0.1725
13.2188,1.6425,0.1725,0.1725
13.1962,1.6425,0.1725,0.1725
13.1738,1.6425,0.1725,0.1725
13.1512,1.6425,0.1725,0.1725
13.1288,1.6425,0.1725,0.1725
13.1062,1.6425,0.1725,0.1725
13.0838,1.6425,0.1725,0.1725
13.0612,1.6425,0.1725,0.1725
13.0388,1.6425,0.1725,0.1725
13.0162,1.6425,0.1725,0.1725
12.9938,1.6425,0.1725,0.1725
12.9712,1.6425,0.1725,0.1725
12.9487,1.6425,0.1725,0.1725
12.9262,1.6425,0.1725,0.1725
12.9037,1.6425,0.1725,0.1725
12.8812,1.6425,0.1725,0.1725
12.8587,1.6425,0.1725,0.1725
12.8362,1.6425,0.1725,0.1725
12.8137,1.6425,0.1725,0.1725
12.7912,1.6425,0.1725,0.1725
12.7687,1.6425,0.1725,0.1725
12.7462,1.6425,0.1725,0.1725
12.7237,1.6425,0.1725,0.1725
12.7012,1.6425,0.1725,0.1725
12.6787,1.6425,0.1725,0.1725
12.6562,1.6425,0.1725,0.1725
12.6337,1.6425,0.1725,0.1725
12.6113,1.6425,0.1725,0.1725
12.5887,1.6425,0.1725,0.1725
12.5663,1.6425,0.1725,0.1725
12.5437,1.6425,0.1725,0.1725
12.5213,1.6425,0.1725,0.1725
12.4987,1.6425,0.1725,0.1725
12.4763,1.6425,0.1725,0.1725
12.4537,1.6425,0.1725,0.1725
12.4313,1.6425,0.1725,0.1725
12.4087,1.6425,0.1725,0.1725
12.3863,1.6425,0.1725,0.1725
12.3637,1.6425,0.1725,0.1725
12.3412,1.6425,0.1725,0.1725
12.3187,1.6425,0.1725,0.1725
12.2962,1.6425,0.1725,0.1725
12.2737,1.6425,0.1725,0.1725
12.2512,1.6425,0.1725,0.1725
12.2287,1.6425,0.1725,0.1725
12.2062,1.6425,0.1725,0.1725
12.1837,1.6425,0.1725,0.1725
12.1612,1.6425,0.1725,0.1725
12.1387,1.6425,0.1725,0.1725
12.1162,1.6425,0.1725,0.1725
12.0938,1.6425,0.1725,0.1725
12.0712,1.6425,0.1725,0.1725
12.0488,1.6425,0.1725,0.1725
12.0262,1.6425,0.1725,0.1725
12.0038,1.6425,0.1725,0.1725
11.9812,1.6425,0.1725,0.1725
11.9588,1.6425,0.1725,0.1725
11.9362,1.6425,0.1725,0.1725
11.9138,1.6425,0.1725,0.1725
11.8912,1.6425,0.1725,0.1725
11.8688,1.6425,0.1725,0.1725
11.8462,1.6425,0.1725,0.1725
11.8238,1.6425,0.1725,0.1725
11.8012,1.6425,0.1725,0.1725
11.7787,1.6425,0.1725,0.1725
11.7562,1.6425,0.1725,0.1725
11.7337,1.6425,0.1725,0.1725
11.7112,1.6425,0.1725,0.1725
11.6887,1.6425,0.1725,0.1725
11.6662,1.6425,0.1725,0.1725
11.6437,1.6425,0.1725,0.1725
11.6212,1.6425,0.1725,0.1725
11.5987,1.6425,0.1725,0.1725
11.5762,1.6425,0.1725,0.1725
11.5537,1.6425,0.1725,0.1725
11.5312,1.6425,0.1725,0.1725
11.5087,1.6425,0.1725,0.1725
11.4863,1.6425,0.1725,0.1725
11.4637,1.6425,0.1725,0.1725
11.4413,1.6425,0.1725,0.1725
11.4187,1.6425,0.1725,0.1725
11.3963,1.6425,0.1725,0.1725
11.3737,1.6425,0.1725,0.1725
11.3513,1.6425,0.1725,0.1725
11.3287,1.6425,0.1725,0.1725
11.3063,1.6425,0.1725,0.1725
11.2837,1.6425,0.1725,0.1725
11.2613,1.6425,0.1725,0.1725
11.2387,1.6425,0.1725,0.1725
11.2162,1.6425,0.1725,0.1725
11.1937,1.6425,0.1725,0.1725
11.1712,1.6425,0.1725,0.1725
11.1487,1.6425,0.1725,0.1725
11.1262,1.6425,0.1725,0.1725
11.1037,1.6425,0.1725,0.1725
11.0812,1.6425,0.1725,0.1725
11.0587,1.6425,0.1725,0.1725
11.0362,1.6425,0.1725,0.1725
11.0137,1.6425,0.1725,0.1725
10.9912,1.6425,0.1725,0.1725
10.9688,1.6425,0.1725,0.1725
10.9462,1.6425,0.1725,0.1725
10.9238,1.6425,0.1725,0.1725
10.9012,1.6425,0.1725,0.1725
10.8788,1.6425,0.1725,0.1725
10.8562,1.6425,0.1725,0.1725
10.8338,1.6425,0.1725,0.1725
10.8112,1.6425,0.1725,0.1725
10.7888,1.6425,0.1725,0.1725
10.7662,1.6425,0.1725,0.1725
10.7438,1.6425,0.1725,0.1725
10.7212,1.6425,0.1725,0.1725
10.6988,1.6425,0.1725,0.1725
10.6762,1.6425,0.1725,0.1725
10.6537,1.6425,0.1725,0.1725
10.6312,1.6425,0.1725,0.1725
10.6087,1.6425,0.1725,0.1725
10.5862,1.6425,0.1725,0.1725
10.5637,1.6425,0.1725,0.1725
10.5412,1.6425,0.1725,0.1725
10.5187,1.6425,0.1725,0.1725
10.4962,1.6425,0.1725,0.1725
10.4737,1.6425,0.1725,0.1725
10.4512,1.6425,0.1725,0.1725
10.4287,1.6425,0.1725,0.1725
10.4062,1.6425,0.1725,0.1725
10.3837,1.6425,0.1725,0.1725
10.3613,1.6425,0.1708,0.1708
10.3387,1.6537,0.1687,0.1687
10.3163,1.6537,0.1687,0.1687
10.2937,1.6537,0.1684,0.1684
10.2713,1.6650,0.1650,0.1650
10.2487,1.6650,0.1654,0.1654
10.2263,1.6650,0.1661,0.1661
10.2037,1.6650,0.1671,0.1671
10.1813,1.6650,0.1684,0.1684
10.1587,1.6763,0.1664,0.1664
10.1363,1.6763,0.1685,0.1685
10.1137,1.6875,0.1672,0.1672
10.0913,1.6875,0.1692,0.1692
10.0687,1.6987,0.1695,0.1695
10.0462,1.7100,0.1687,0.1687
10.0237,1.7212,0.1675,0.1675
10.0012,1.7325,0.1666,0.1666
9.9787,1.7437,0.1661,0.1661
9.9562,1.7662,0.1661,0.1661
9.9337,1.7775,0.1658,0.1658
9.9112,1.8000,0.1644,0.1644
9.8887,1.8225,0.1628,0.1628
9.8662,1.8450,0.1619,0.1619
9.8438,1.8675,0.1618,0.1618
9.8325,1.8900,0.1595,0.1595
9.8100,1.9125,0.1605,0.1605
9.7875,1.9350,0.1618,0.1618
9.7650,1.9575,0.1613,0.1613
9.7538,1.9800,0.1595,0.1595
9.7312,2.0025,0.1605,0.1605
9.7200,2.0250,0.1591,0.1591
9.6975,2.0475,0.1614,0.1614
9.6862,2.0700,0.1595,0.1595
9.6638,2.0925,0.1605,0.1605
9.6525,2.1150,0.1591,0.1591
9.6300,2.1375,0.1614,0.1614
9.6188,2.1600,0.1610,0.1610
9.6075,2.1825,0.1610,0.1610
9.5962,2.2050,0.1599,0.1599
9.5738,2.2275,0.1593,0.1593
9.5625,2.2500,0.1595,0.1595
9.5400,2.2725,0.1571,0.1571
9.5288,2.2950,0.1583,0.1583
9.5175,2.3175,0.1599,0.1599
9.5062,2.3400,0.1605,0.1605
9.4950,2.3625,0.1591,0.1591
9.4725,2.3850,0.1602,0.1602
9.4612,2.4075,0.1610,0.1610
9.4387,2.4300,0.1599,0.1599
9.4275,2.4525,0.1605,0.1605
9.4162,2.4750,0.1591,0.1591
9.4050,2.4975,0.1582,0.1582
9.3937,2.5200,0.1577,0.1577
9.3825,2.5425,0.1577,0.1577
9.3600,2.5650,0.1582,0.1582
9.3487,2.5875,0.1591,0.1591
9.3375,2.6100,0.1605,0.1605
9.3262,2.6325,0.1591,0.1591
9.3150,2.6550,0.1566,0.1566
9.2925,2.6775,0.1575,0.1575
9.2700,2.7000,0.1571,0.1571
9.2587,2.7225,0.1582,0.1582
9.2475,2.7450,0.1577,0.1577
9.2363,2.7675,0.1575,0.1575
9.2137,2.7900,0.1582,0.1582
9.1913,2.8125,0.1561,0.1561
9.1800,2.8350,0.1575,0.1575
9.1687,2.8575,0.1595,0.1595
9.1575,2.8800,0.1610,0.1610
9.1463,2.9025,0.1614,0.1614
9.1350,2.9250,0.1611,0.1611
9.1237,2.9475,0.1592,0.1592
9.1125,2.9700,0.1570,0.1570
9.0900,2.9925,0.1582,0.1582
9.0675,3.0150,0.1561,0.1561
9.0450,3.0375,0.1546,0.1546
9.0337,3.0600,0.1566,0.1566
9.0225,3.0825,0.1591,0.1591
9.0113,3.1050,0.1591,0.1591
8.9887,3.1275,0.1582,0.1582
8.9775,3.1500,0.1591,0.1591
8.9550,3.1725,0.1575,0.1575
8.9437,3.1950,0.1595,0.1595
8.9212,3.2175,0.1591,0.1591
8.9100,3.2400,0.1618,0.1618
8.8875,3.2625,0.1618,0.1618
8.8762,3.2850,0.1644,0.1644
8.8537,3.3075,0.1644,0.1644
8.8312,3.3300,0.1645,0.1645
8.8087,3.3525,0.1644,0.1644
8.7862,3.3750,0.1645,0.1645
8.7637,3.3975,0.1644,0.1644
8.7412,3.4200,0.1647,0.1647
8.7188,3.4425,0.1658,0.1658
8.6962,3.4537,0.1644,0.1644
8.6738,3.4762,0.1658,0.1658
8.6512,3.4875,0.1661,0.1661
8.6288,3.5100,0.1644,0.1644
8.6062,3.5212,0.1658,0.1658
8.5838,3.5325,0.1674,0.1674
8.5612,3.5437,0.1660,0.1660
8.5388,3.5550,0.1650,0.1650
8.5162,3.5550,0.1672,0.1672
8.4938,3.5662,0.1674,0.1674
8.4712,3.5662,0.1664,0.1664
8.4488,3.5775,0.1684,0.1684
8.4262,3.5887,0.1672,0.1672
8.4038,3.5887,0.1698,0.1698
8.3812,3.5887,0.1691,0.1691
8.3588,3.5887,0.1684,0.1684
8.3362,3.6000,0.1708,0.1708
8.3137,3.6000,0.1698,0.1698
8.2912,3.6000,0.1691,0.1691
8.2687,3.6113,0.1725,0.1725
8.2462,3.6113,0.1725,0.1725
8.2237,3.6113,0.1725,0.1725
8.2012,3.6113,0.1725,0.1725
8.1787,3.6113,0.1725,0.1725
8.1562,3.6113,0.1725,0.1725
8.1337,3.6113,0.1725,0.1725
8.1113,3.6113,0.1725,0.1725
8.0887,3.6113,0.1725,0.1725
8.0663,3.6113,0.1725,0.1725
8.0437,3.6113,0.1725,0.1725
8.0213,3.6113,0.1725,0.1725
7.9987,3.6113,0.1725,0.1725
7.9762,3.6113,0.1725,0.1725
7.9537,3.6113,0.1725,0.1725
7.9312,3.6113,0.1725,0.1725
7.9087,3.6113,0.1725,0.1725
7.8862,3.6113,0.1725,0.1725
7.8637,3.6113,0.1725,0.1725
7.8412,3.6113,0.1725,0.1725
7.8187,3.6113,0.1725,0.1725
7.7962,3.6113,0.1725,0.1725
7.7737,3.6000,0.1721,0.1721
7.7512,3.5887,0.1687,0.1687
7.7287,3.5887,0.1687,0.1687
7.7062,3.5887,0.1687,0.1687
7.6837,3.5887,0.1687,0.1687
7.6612,3.5887,0.1687,0.1687
7.6387,3.5887,0.1687,0.1687
7.6162,3.5887,0.1687,0.1687
7.5938,3.5887,0.1687,0.1687
7.5713,3.5887,0.1687,0.1687
7.5488,3.5887,0.1687,0.1687
7.5263,3.5887,0.1687,0.1687
7.5038,3.5887,0.1687,0.1687
7.4812,3.5887,0.1687,0.1687
7.4587,3.5887,0.1687,0.1687
7.4362,3.5887,0.1687,0.1687
7.4137,3.5887,0.1687,0.1687
7.3912,3.5887,0.1687,0.1687
7.3687,3.5887,0.1687,0.1687
7.3462,3.5887,0.1687,0.1687
7.3237,3.5775,0.1684,0.1684
7.3012,3.5775,0.1701,0.1701
7.2787,3.5775,0.1714,0.1714
7.2562,3.5662,0.1708,0.1708
7.2337,3.5662,0.1696,0.1696
7.2112,3.5550,0.1687,0.1687
7.1887,3.5550,0.1687,0.1687
7.1662,3.5550,0.1677,0.1677
7.1437,3.5550,0.1665,0.1665
7.1212,3.5550,0.1657,0.1657
7.0987,3.5550,0.1652,0.1652
7.0762,3.5550,0.1650,0.1650
7.0537,3.5550,0.1650,0.1650
7.0312,3.5550,0.1650,0.1650
7.0088,3.5550,0.1650,0.1650
6.9863,3.5437,0.1684,0.1684
6.9638,3.5437,0.1687,0.1687
6.9413,3.5437,0.1687,0.1687
6.9188,3.5325,0.1684,0.1684
6.8962,3.5325,0.1698,0.1698
6.8737,3.5325,0.1708,0.1708
6.8512,3.5325,0.1721,0.1721
6.8287,3.5212,0.1687,0.1687
6.8062,3.5212,0.1687,0.1687
6.7837,3.5212,0.1687,0.1687
6.7612,3.5212,0.1687,0.1687
6.7387,3.5212,0.1684,0.1684
6.7162,3.5212,0.1671,0.1671
6.6937,3.5212,0.1661,0.1661
6.6712,3.5212,0.1654,0.1654
6.6487,3.5212,0.1650,0.1650
6.6262,3.5212,0.1650,0.1650
6.6037,3.5212,0.1650,0.1650
6.5812,3.5212,0.1650,0.1650
6.5587,3.5212,0.1650,0.1650
6.5362,3.5212,0.1650,0.1650
6.5137,3.5212,0.1650,0.1650
6.4912,3.5212,0.1650,0.1650
6.4688,3.5212,0.1650,0.1650
6.4463,3.5212,0.1650,0.1650
6.4238,3.5212,0.1650,0.1650
6.4013,3.5100,0.1687,0.1687
6.3788,3.5100,0.1687,0.1687
6.3563,3.5100,0.1687,0.1687
6.3337,3.4987,0.1721,0.1721
6.3112,3.4987,0.1725,0.1725
6.2887,3.4875,0.1725,0.1725
6.2662,3.4875,0.1725,0.1725
6.2437,3.4875,0.1725,0.1725
6.2212,3.4762,0.1687,0.1687
6.1987,3.4762,0.1687,0.1687
6.1762,3.4762,0.1687,0.1687
6.1537,3.4762,0.1687,0.1687
6.1312,3.4762,0.1687,0.1687
6.1087,3.4762,0.1687,0.1687
6.0862,3.4762,0.1687,0.1687
6.0637,3.4762,0.1687,0.1687
6.0412,3.4762,0.1687,0.1687
6.0187,3.4762,0.1687,0.1687
5.9962,3.4762,0.1687,0.1687
5.9737,3.4762,0.1687,0.1687
5.9512,3.4762,0.1687,0.1687
5.9287,3.4762,0.1687,0.1687
5.9062,3.4762,0.1687,0.1687
5.8838,3.4762,0.1687,0.1687
5.8613,3.4762,0.1687,0.1687
5.8388,3.4762,0.1687,0.1687
5.8163,3.4762,0.1687,0.1687
5.7938,3.4762,0.1687,0.1687
5.7713,3.4762,0.1677,0.1677
5.7487,3.4762,0.1665,0.1665
5.7262,3.4650,0.1650,0.1650
5.7037,3.4650,0.1654,0.1654
5.6812,3.4650,0.1638,0.1638
5.6587,3.4650,0.1619,0.1619
5.6362,3.4537,0.1640,0.1640
5.6137,3.4537,0.1628,0.1628
5.5912,3.4537,0.1619,0.1619
5.5687,3.4425,0.1652,0.1652
5.5462,3.4425,0.1650,0.1650
5.5237,3.4425,0.1650,0.1650
5.5012,3.4425,0.1650,0.1650
5.4787,3.4425,0.1650,0.1650
5.4562,3.4425,0.1650,0.1650
5.4337,3.4425,0.1650,0.1650
5.4112,3.4425,0.1650,0.1650
5.3887,3.4425,0.1650,0.1650
5.3662,3.4425,0.1650,0.1650
5.3438,3.4425,0.1650,0.1650
5.3213,3.4425,0.1650,0.1650
5.2988,3.4425,0.1650,0.1650
5.2763,3.4425,0.1650,0.1650
5.2538,3.4425,0.1650,0.1650
5.2313,3.4425,0.1650,0.1650
5.2088,3.4312,0.1657,0.1657
5.1863,3.4312,0.1665,0.1665
5.1637,3.4312,0.1649,0.1649
5.1412,3.4200,0.1656,0.1656
5.1187,3.4200,0.1647,0.1647
5.0962,3.4200,0.1634,0.1634
5.0737,3.4087,0.1661,0.1661
5.0512,3.4087,0.1654,0.1654
5.0287,3.3975,0.1687,0.1687
5.0062,3.3975,0.1687,0.1687
4.9837,3.3975,0.1687,0.1687
4.9612,3.3975,0.1687,0.1687
4.9387,3.3975,0.1687,0.1687
4.9162,3.3975,0.1687,0.1687
4.8937,3.3975,0.1687,0.1687
4.8712,3.3975,0.1687,0.1687
4.8487,3.3975,0.1687,0.1687
4.8262,3.3975,0.1687,0.1687
4.8037,3.3975,0.1687,0.1687
4.7812,3.3975,0.1687,0.1687
4.7588,3.3975,0.1687,0.1687
4.7363,3.3975,0.1687,0.1687
4.7138,3.3975,0.1687,0.1687
4.6913,3.3975,0.1687,0.1687
4.6688,3.3862,0.1692,0.1692
4.6463,3.3862,0.1685,0.1685
4.6238,3.3862,0.1664,0.1664
4.6012,3.3750,0.1684,0.1684
4.5787,3.3638,0.1687,0.1687
4.5562,3.3638,0.1687,0.1687
4.5337,3.3638,0.1687,0.1687
4.5112,3.3638,0.1687,0.1687
4.4887,3.3638,0.1677,0.1677
4.4662,3.3638,0.1665,0.1665
4.4437,3.3638,0.1657,0.1657
4.4212,3.3638,0.1652,0.1652
4.3987,3.3638,0.1650,0.1650
4.3762,3.3638,0.1650,0.1650
4.3537,3.3638,0.1654,0.1654
4.3312,3.3638,0.1661,0.1661
4.3087,3.3638,0.1671,0.1671
4.2862,3.3638,0.1677,0.1677
4.2637,3.3638,0.1665,0.1665
4.2412,3.3638,0.1657,0.1657
4.2188,3.3638,0.1652,0.1652
4.1963,3.3525,0.1684,0.1684
4.1738,3.3525,0.1687,0.1687
4.1513,3.3525,0.1672,0.1672
4.1288,3.3413,0.1685,0.1685
4.1063,3.3413,0.1664,0.1664
4.0838,3.3300,0.1684,0.1684
4.0613,3.3300,0.1671,0.1671
4.0388,3.3300,0.1661,0.1661
4.0162,3.3300,0.1654,0.1654
3.9937,3.3300,0.1650,0.1650
3.9712,3.3300,0.1650,0.1650
3.9487,3.3300,0.1650,0.1650
3.9263,3.3300,0.1650,0.1650
3.9038,3.3300,0.1650,0.1650
3.8812,3.3300,0.1650,0.1650
3.8587,3.3300,0.1650,0.1650
3.8362,3.3300,0.1650,0.1650
3.8137,3.3300,0.1650,0.1650
3.7912,3.3300,0.1650,0.1650
3.7687,3.3300,0.1650,0.1650
3.7462,3.3300,0.1650,0.1650
3.7237,3.3300,0.1650,0.1650
3.7012,3.3300,0.1650,0.1650
3.6787,3.3300,0.1650,0.1650
3.6562,3.3300,0.1650,0.1650
3.6338,3.3188,0.1671,0.1671
3.6113,3.3188,0.1674,0.1674
3.5887,3.3188,0.1656,0.1656
3.5662,3.3075,0.1677,0.1677
3.5437,3.3075,0.1665,0.1665
3.5212,3.3075,0.1657,0.1657
3.4987,3.2962,0.1689,0.1689
3.4762,3.2850,0.1687,0.1687
3.4537,3.2850,0.1687,0.1687
3.4312,3.2850,0.1687,0.1687
3.4087,3.2850,0.1687,0.1687
3.3862,3.2850,0.1687,0.1687
3.3638,3.2850,0.1687,0.1687
3.3413,3.2850,0.1687,0.1687
3.3188,3.2850,0.1687,0.1687
3.2962,3.2850,0.1687,0.1687
3.2737,3.2850,0.1687,0.1687
3.2512,3.2850,0.1684,0.1684
3.2287,3.2962,0.1698,0.1698
3.2062,3.3075,0.1671,0.1671
3.1837,3.3075,0.1684,0.1684
3.1612,3.3188,0.1664,0.1664
3.1387,3.3188,0.1685,0.1685
3.1162,3.3300,0.1650,0.1650
3.0938,3.3300,0.1650,0.1650
3.0713,3.3300,0.1654,0.1654
3.0488,3.3413,0.1623,0.1623
3.0263,3.3413,0.1634,0.1634
3.0037,3.3525,0.1611,0.1611
2.9812,3.3525,0.1628,0.1628
2.9587,3.3525,0.1616,0.1616
2.9362,3.3638,0.1625,0.1625
2.9137,3.3750,0.1630,0.1630
2.8912,3.3750,0.1619,0.1619
2.8687,3.3862,0.1640,0.1640
2.8462,3.4087,0.1628,0.1628
2.8237,3.4200,0.1634,0.1634
2.8013,3.4312,0.1644,0.1644
2.7788,3.4537,0.1628,0.1628
2.7563,3.4650,0.1647,0.1647
2.7337,3.4875,0.1644,0.1644
2.7112,3.5100,0.1645,0.1645
2.6887,3.5325,0.1645,0.1645
2.6662,3.5550,0.1647,0.1647
2.6437,3.5775,0.1644,0.1644
2.6325,3.6000,0.1654,0.1654
2.6212,3.6225,0.1644,0.1644
2.5987,3.6450,0.1647,0.1647
2.5875,3.6675,0.1628,0.1628
2.5650,3.6900,0.1644,0.1644
2.5537,3.7125,0.1628,0.1628
2.5312,3.7350,0.1644,0.1644
2.5200,3.7575,0.1634,0.1634
2.4975,3.7800,0.1647,0.1647
2.4863,3.8025,0.1654,0.1654
2.4750,3.8250,0.1652,0.1652
2.4638,3.8475,0.1635,0.1635
2.4525,3.8700,0.1622,0.1622
2.4300,3.8925,0.1647,0.1647
2.4187,3.9150,0.1644,0.1644
2.4075,3.9375,0.1644,0.1644
2.3962,3.9600,0.1634,0.1634
2.3737,3.9825,0.1634,0.1634
2.3625,4.0050,0.1644,0.1644
2.3512,4.0275,0.1658,0.1658
2.3400,4.0500,0.1644,0.1644
2.3287,4.0725,0.1634,0.1634
2.3062,4.0950,0.1661,0.1661
2.2950,4.1175,0.1661,0.1661
2.2837,4.1400,0.1654,0.1654
2.2725,4.1625,0.1647,0.1647
2.2500,4.1850,0.1644,0.1644
2.2388,4.2075,0.1658,0.1658
2.2275,4.2300,0.1644,0.1644
2.2163,4.2525,0.1634,0.1634
2.2050,4.2750,0.1628,0.1628
2.1938,4.2975,0.1627,0.1627
2.1713,4.3200,0.1644,0.1644
2.1600,4.3425,0.1647,0.1647
2.1487,4.3650,0.1654,0.1654
2.1375,4.3875,0.1661,0.1661
2.1262,4.4100,0.1664,0.1664
2.1150,4.4325,0.1661,0.1661
2.1037,4.4550,0.1661,0.1661
2.0925,4.4775,0.1652,0.1652
2.0812,4.5000,0.1635,0.1635
