# x_m,y_m,w_tr_right_m,w_tr_left_m
5.6137,7.5600,0.1687,0.1687
5.6250,7.5600,0.1687,0.1687
5.6362,7.5600,0.1687,0.1687
5.6475,7.5600,0.1687,0.1687
5.6587,7.5600,0.1687,0.1687
5.6700,7.5600,0.1687,0.1687
5.6812,7.5600,0.1684,0.1684
5.6925,7.5600,0.1677,0.1677
5.7037,7.5600,0.1671,0.1671
5.7150,7.5600,0.1665,0.1665
5.7262,7.5600,0.1661,0.1661
5.7375,7.5600,0.1657,0.1657
5.7487,7.5488,0.1684,0.1684
5.7600,7.5488,0.1685,0.1685
5.7713,7.5488,0.1672,0.1672
5.7825,7.5375,0.1665,0.1665
5.7938,7.5375,0.1671,0.1671
5.8050,7.5375,0.1674,0.1674
5.8163,7.5375,0.1664,0.1664
5.8275,7.5375,0.1656,0.1656
5.8388,7.5375,0.1647,0.1647
5.8500,7.5263,0.1674,0.1674
5.8613,7.5263,0.1671,0.1671
5.8725,7.5263,0.1665,0.1665
5.8838,7.5263,0.1661,0.1661
5.8950,7.5263,0.1657,0.1657
5.9062,7.5263,0.1654,0.1654
5.9175,7.5263,0.1652,0.1652
5.9287,7.5263,0.1650,0.1650
5.9400,7.5263,0.1650,0.1650
5.9512,7.5263,0.1650,0.1650
5.9625,7.5263,0.1650,0.1650
5.9737,7.5263,0.1650,0.1650
5.9850,7.5263,0.1650,0.1650
5.9962,7.5263,0.1650,0.1650
6.0075,7.5263,0.1650,0.1650
6.0187,7.5263,0.1650,0.1650
6.0300,7.5263,0.1650,0.1650
6.0412,7.5263,0.1650,0.1650
6.0525,7.5263,0.1650,0.1650
6.0637,7.5263,0.1650,0.1650
6.0750,7.5263,0.1650,0.1650
6.0862,7.5263,0.1650,0.1650
6.0975,7.5263,0.1650,0.1650
6.1087,7.5263,0.1650,0.1650
6.1200,7.5263,0.1650,0.1650
6.1312,7.5263,0.1650,0.1650
6.1425,7.5263,0.1650,0.1650
6.1537,7.5263,0.1650,0.1650
6.1650,7.5263,0.1650,0.1650
6.1762,7.5263,0.1650,0.1650
6.1875,7.5263,0.1650,0.1650
6.1987,7.5263,0.1650,0.1650
6.2100,7.5263,0.1650,0.1650
6.2212,7.5263,0.1650,0.1650
6.2325,7.5263,0.1650,0.1650
6.2437,7.5263,0.1650,0.1650
6.2550,7.5150,0.1684,0.1684
6.2662,7.5150,0.1685,0.1685
6.2775,7.5150,0.1672,0.1672
6.2887,7.5038,0.1674,0.1674
6.3000,7.5038,0.1685,0.1685
6.3112,7.5038,0.1674,0.1674
6.3225,7.5038,0.1664,0.1664
6.3337,7.5038,0.1656,0.1656
6.3450,7.5038,0.1647,0.1647
6.3563,7.4925,0.1677,0.1677
6.3675,7.4925,0.1671,0.1671
6.3788,7.4925,0.1665,0.1665
6.3900,7.4925,0.1661,0.1661
6.4013,7.4925,0.1657,0.1657
6.4125,7.4925,0.1654,0.1654
6.4238,7.4925,0.1652,0.1652
6.4350,7.4812,0.1684,0.1684
6.4463,7.4812,0.1687,0.1687
6.4575,7.4812,0.1687,0.1687
6.4688,7.4812,0.1687,0.1687
6.4800,7.4812,0.1687,0.1687
6.4912,7.4812,0.1687,0.1687
6.5025,7.4812,0.1687,0.1687
6.5137,7.4812,0.1687,0.1687
6.5250,7.4812,0.1687,0.1687
6.5362,7.4812,0.1687,0.1687
6.5475,7.4812,0.1687,0.1687
6.5587,7.4812,0.1687,0.1687
6.5700,7.4812,0.1687,0.1687
6.5812,7.4812,0.1687,0.1687
6.5925,7.4812,0.1687,0.1687
6.6037,7.4812,0.1687,0.1687
6.6150,7.4812,0.1687,0.1687
6.6262,7.4812,0.1687,0.1687
6.6375,7.4812,0.1687,0.1687
6.6487,7.4812,0.1687,0.1687
6.6600,7.4812,0.1687,0.1687
6.6712,7.4812,0.1687,0.1687
6.6825,7.4812,0.1685,0.1685
6.6937,7.4812,0.1672,0.1672
6.7050,7.4700,0.1661,0.1661
6.7162,7.4700,0.1665,0.1665
6.7275,7.4700,0.1671,0.1671
6.7387,7.4700,0.1664,0.1664
6.7500,7.4700,0.1656,0.1656
6.7612,7.4700,0.1647,0.1647
6.7725,7.4587,0.1664,0.1664
6.7837,7.4587,0.1671,0.1671
6.7950,7.4587,0.1665,0.1665
6.8062,7.4587,0.1661,0.1661
6.8175,7.4587,0.1657,0.1657
6.8287,7.4587,0.1654,0.1654
6.8400,7.4587,0.1652,0.1652
6.8512,7.4475,0.1687,0.1687
6.8625,7.4475,0.1687,0.1687
6.8737,7.4475,0.1687,0.1687
6.8850,7.4475,0.1687,0.1687
6.8962,7.4475,0.1687,0.1687
6.9075,7.4475,0.1687,0.1687
6.9188,7.4475,0.1687,0.1687
6.9300,7.4475,0.1687,0.1687
6.9413,7.4475,0.1687,0.1687
6.9525,7.4475,0.1687,0.1687
6.9638,7.4475,0.1687,0.1687
6.9750,7.4475,0.1687,0.1687
6.9863,7.4475,0.1687,0.1687
6.9975,7.4475,0.1687,0.1687
7.0088,7.4475,0.1687,0.1687
7.0200,7.4475,0.1687,0.1687
7.0312,7.4475,0.1687,0.1687
7.0425,7.4475,0.1684,0.1684
7.0537,7.4475,0.1677,0.1677
7.0650,7.4475,0.1671,0.1671
7.0762,7.4475,0.1665,0.1665
7.0875,7.4475,0.1661,0.1661
7.0987,7.4475,0.1657,0.1657
7.1100,7.4475,0.1654,0.1654
7.1212,7.4475,0.1652,0.1652
7.1325,7.4475,0.1650,0.1650
7.1437,7.4475,0.1650,0.1650
7.1550,7.4475,0.1650,0.1650
7.1662,7.4362,0.1684,0.1684
7.1775,7.4362,0.1677,0.1677
7.1887,7.4362,0.1671,0.1671
7.2000,7.4362,0.1665,0.1665
7.2112,7.4362,0.1661,0.1661
7.2225,7.4362,0.1656,0.1656
7.2337,7.4250,0.1684,0.1684
7.2450,7.4250,0.1677,0.1677
7.2562,7.4250,0.1671,0.1671
7.2675,7.4137,0.1687,0.1687
7.2787,7.4137,0.1687,0.1687
7.2900,7.4137,0.1687,0.1687
7.3012,7.4137,0.1684,0.1684
7.3125,7.4137,0.1677,0.1677
7.3237,7.4137,0.1671,0.1671
7.3350,7.4137,0.1665,0.1665
7.3462,7.4137,0.1661,0.1661
7.3575,7.4137,0.1657,0.1657
7.3687,7.4137,0.1654,0.1654
7.3800,7.4137,0.1652,0.1652
7.3912,7.4137,0.1650,0.1650
7.4025,7.4137,0.1650,0.1650
7.4137,7.4137,0.1650,0.1650
7.4250,7.4137,0.1650,0.1650
7.4362,7.4137,0.1650,0.1650
7.4475,7.4137,0.1650,0.1650
7.4587,7.4137,0.1650,0.1650
7.4700,7.4137,0.1650,0.1650
7.4812,7.4137,0.1650,0.1650
7.4925,7.4137,0.1650,0.1650
7.5038,7.4137,0.1650,0.1650
7.5150,7.4137,0.1650,0.1650
7.5263,7.4137,0.1650,0.1650
7.5375,7.4137,0.1650,0.1650
7.5488,7.4025,0.1677,0.1677
7.5600,7.4025,0.1684,0.1684
7.5713,7.4025,0.1672,0.1672
7.5825,7.3912,0.1664,0.1664
7.5938,7.3912,0.1674,0.1674
7.6050,7.3912,0.1674,0.1674
7.6162,7.3912,0.1664,0.1664
7.6275,7.3912,0.1656,0.1656
7.6387,7.3912,0.1647,0.1647
7.6500,7.3800,0.1677,0.1677
7.6612,7.3800,0.1671,0.1671
7.6725,7.3800,0.1665,0.1665
7.6837,7.3687,0.1687,0.1687
7.6950,7.3687,0.1687,0.1687
7.7062,7.3687,0.1687,0.1687
7.7175,7.3687,0.1687,0.1687
7.7287,7.3687,0.1687,0.1687
7.7400,7.3687,0.1687,0.1687
7.7512,7.3687,0.1687,0.1687
7.7625,7.3687,0.1687,0.1687
7.7737,7.3687,0.1687,0.1687
7.7850,7.3687,0.1687,0.1687
7.7962,7.3687,0.1687,0.1687
7.8075,7.3687,0.1687,0.1687
7.8187,7.3687,0.1687,0.1687
7.8300,7.3687,0.1687,0.1687
7.8412,7.3687,0.1687,0.1687
7.8525,7.3687,0.1687,0.1687
7.8637,7.3687,0.1687,0.1687
7.8750,7.3687,0.1687,0.1687
7.8862,7.3687,0.1687,0.1687
7.8975,7.3687,0.1687,0.1687
7.9087,7.3687,0.1687,0.1687
7.9200,7.3687,0.1687,0.1687
7.9312,7.3687,0.1687,0.1687
7.9425,7.3687,0.1687,0.1687
7.9537,7.3687,0.1687,0.1687
7.9650,7.3687,0.1687,0.1687
7.9762,7.3687,0.1687,0.1687
7.9875,7.3687,0.1687,0.1687
7.9987,7.3687,0.1687,0.1687
8.0100,7.3687,0.1685,0.1685
8.0213,7.3687,0.1672,0.1672
8.0325,7.3575,0.1661,0.1661
8.0437,7.3575,0.1665,0.1665
8.0550,7.3575,0.1671,0.1671
8.0663,7.3575,0.1664,0.1664
8.0775,7.3575,0.1656,0.1656
8.0887,7.3575,0.1647,0.1647
8.1000,7.3462,0.1664,0.1664
8.1113,7.3462,0.1671,0.1671
8.1225,7.3462,0.1665,0.1665
8.1337,7.3462,0.1661,0.1661
8.1450,7.3462,0.1657,0.1657
8.1562,7.3462,0.1654,0.1654
8.1675,7.3462,0.1652,0.1652
8.1787,7.3350,0.1687,0.1687
8.1900,7.3350,0.1687,0.1687
8.2012,7.3350,0.1687,0.1687
8.2125,7.3350,0.1687,0.1687
8.2237,7.3350,0.1687,0.1687
8.2350,7.3350,0.1687,0.1687
8.2462,7.3350,0.1687,0.1687
8.2575,7.3350,0.1687,0.1687
8.2687,7.3350,0.1687,0.1687
8.2800,7.3350,0.1687,0.1687
8.2912,7.3350,0.1687,0.1687
8.3025,7.3350,0.1684,0.1684
8.3137,7.3350,0.1677,0.1677
8.3250,7.3350,0.1671,0.1671
8.3362,7.3350,0.1665,0.1665
8.3475,7.3350,0.1661,0.1661
8.3588,7.3350,0.1657,0.1657
8.3700,7.3350,0.1654,0.1654
8.3812,7.3350,0.1652,0.1652
8.3925,7.3350,0.1650,0.1650
8.4038,7.3350,0.1650,0.1650
8.4150,7.3350,0.1650,0.1650
8.4262,7.3350,0.1652,0.1652
8.4375,7.3350,0.1654,0.1654
8.4488,7.3350,0.1657,0.1657
8.4600,7.3237,0.1665,0.1665
8.4712,7.3237,0.1671,0.1671
8.4825,7.3237,0.1672,0.1672
8.4938,7.3125,0.1647,0.1647
8.5050,7.3125,0.1656,0.1656
8.5162,7.3125,0.1664,0.1664
8.5275,7.3125,0.1664,0.1664
8.5388,7.3125,0.1656,0.1656
8.5500,7.3125,0.1647,0.1647
8.5612,7.3012,0.1672,0.1672
8.5725,7.3012,0.1671,0.1671
8.5838,7.3012,0.1665,0.1665
8.5950,7.3012,0.1661,0.1661
8.6062,7.3012,0.1657,0.1657
8.6175,7.3012,0.1654,0.1654
8.6288,7.3012,0.1652,0.1652
8.6400,7.3012,0.1650,0.1650
8.6512,7.3012,0.1650,0.1650
8.6625,7.3012,0.1650,0.1650
8.6738,7.3012,0.1650,0.1650
8.6850,7.3012,0.1650,0.1650
8.6962,7.3012,0.1650,0.1650
8.7075,7.3012,0.1650,0.1650
8.7188,7.3012,0.1650,0.1650
8.7300,7.3012,0.1650,0.1650
8.7412,7.3012,0.1650,0.1650
8.7525,7.3012,0.1650,0.1650
8.7637,7.3012,0.1650,0.1650
8.7750,7.3012,0.1650,0.1650
8.7862,7.3012,0.1650,0.1650
8.7975,7.3012,0.1650,0.1650
8.8087,7.3012,0.1650,0.1650
8.8200,7.3012,0.1650,0.1650
8.8312,7.3012,0.1650,0.1650
8.8425,7.3012,0.1650,0.1650
8.8537,7.3012,0.1650,0.1650
8.8650,7.3012,0.1650,0.1650
8.8762,7.3012,0.1650,0.1650
8.8875,7.3012,0.1650,0.1650
8.8987,7.2900,0.1684,0.1684
8.9100,7.2900,0.1685,0.1685
8.9212,7.2900,0.1672,0.1672
8.9325,7.2787,0.1674,0.1674
8.9437,7.2787,0.1685,0.1685
8.9550,7.2787,0.1674,0.1674
8.9663,7.2787,0.1664,0.1664
8.9775,7.2787,0.1656,0.1656
8.9887,7.2787,0.1647,0.1647
9.0000,7.2675,0.1677,0.1677
9.0113,7.2675,0.1671,0.1671
9.0225,7.2562,0.1684,0.1684
9.0337,7.2562,0.1687,0.1687
9.0450,7.2562,0.1687,0.1687
9.0563,7.2562,0.1687,0.1687
9.0675,7.2562,0.1687,0.1687
9.0787,7.2562,0.1687,0.1687
9.0900,7.2562,0.1687,0.1687
9.1013,7.2562,0.1687,0.1687
9.1125,7.2562,0.1687,0.1687
9.1237,7.2562,0.1687,0.1687
9.1350,7.2562,0.1687,0.1687
9.1463,7.2562,0.1687,0.1687
9.1575,7.2562,0.1687,0.1687
9.1687,7.2562,0.1687,0.1687
9.1800,7.2562,0.1687,0.1687
9.1913,7.2562,0.1687,0.1687
9.2025,7.2562,0.1687,0.1687
9.2137,7.2562,0.1687,0.1687
9.2250,7.2562,0.1687,0.1687
9.2363,7.2562,0.1687,0.1687
9.2475,7.2562,0.1687,0.1687
9.2587,7.2562,0.1687,0.1687
9.2700,7.2562,0.1687,0.1687
9.2812,7.2562,0.1687,0.1687
9.2925,7.2562,0.1679,0.1679
9.3037,7.2450,0.1671,0.1671
9.3150,7.2450,0.1677,0.1677
9.3262,7.2450,0.1672,0.1672
9.3375,7.2337,0.1656,0.1656
9.3487,7.2337,0.1664,0.1664
9.3600,7.2337,0.1674,0.1674
9.3712,7.2337,0.1664,0.1664
9.3825,7.2337,0.1656,0.1656
9.3937,7.2337,0.1647,0.1647
9.4050,7.2225,0.1677,0.1677
9.4162,7.2225,0.1671,0.1671
9.4275,7.2225,0.1665,0.1665
9.4387,7.2225,0.1661,0.1661
9.4500,7.2225,0.1657,0.1657
9.4612,7.2225,0.1654,0.1654
9.4725,7.2225,0.1652,0.1652
9.4837,7.2225,0.1650,0.1650
9.4950,7.2225,0.1650,0.1650
9.5062,7.2225,0.1650,0.1650
9.5175,7.2225,0.1650,0.1650
9.5288,7.2225,0.1650,0.1650
9.5400,7.2225,0.1650,0.1650
9.5512,7.2225,0.1650,0.1650
9.5625,7.2225,0.1650,0.1650
9.5738,7.2225,0.1650,0.1650
9.5850,7.2225,0.1650,0.1650
9.5962,7.2225,0.1650,0.1650
9.6075,7.2225,0.1650,0.1650
9.6188,7.2225,0.1650,0.1650
9.6300,7.2225,0.1650,0.1650
9.6412,7.2225,0.1650,0.1650
9.6525,7.2225,0.1650,0.1650
9.6638,7.2225,0.1650,0.1650
9.6750,7.2225,0.1650,0.1650
9.6862,7.2225,0.1650,0.1650
9.6975,7.2225,0.1650,0.1650
9.7088,7.2225,0.1650,0.1650
9.7200,7.2225,0.1650,0.1650
9.7312,7.2225,0.1650,0.1650
9.7425,7.2225,0.1650,0.1650
9.7538,7.2225,0.1650,0.1650
9.7650,7.2112,0.1684,0.1684
9.7762,7.2112,0.1687,0.1687
9.7875,7.2112,0.1687,0.1687
9.7988,7.2112,0.1684,0.1684
9.8100,7.2112,0.1672,0.1672
9.8212,7.2000,0.1696,0.1696
9.8325,7.2000,0.1685,0.1685
9.8438,7.2000,0.1674,0.1674
9.8550,7.2000,0.1664,0.1664
9.8662,7.1887,0.1687,0.1687
9.8775,7.1887,0.1684,0.1684
9.8887,7.1887,0.1677,0.1677
9.9000,7.1887,0.1671,0.1671
9.9112,7.1887,0.1665,0.1665
9.9225,7.1887,0.1661,0.1661
9.9337,7.1887,0.1657,0.1657
9.9450,7.1887,0.1654,0.1654
9.9562,7.1887,0.1652,0.1652
9.9675,7.1887,0.1650,0.1650
9.9787,7.1887,0.1650,0.1650
9.9900,7.1887,0.1650,0.1650
10.0012,7.1887,0.1650,0.1650
10.0125,7.1887,0.1650,0.1650
10.0237,7.1887,0.1650,0.1650
10.0350,7.1887,0.1650,0.1650
10.0462,7.1887,0.1650,0.1650
10.0575,7.1887,0.1650,0.1650
10.0687,7.1887,0.1650,0.1650
10.0800,7.1887,0.1650,0.1650
10.0913,7.1887,0.1650,0.1650
10.1025,7.1887,0.1650,0.1650
10.1137,7.1887,0.1650,0.1650
10.1250,7.1887,0.1650,0.1650
10.1363,7.1887,0.1650,0.1650
10.1475,7.1887,0.1650,0.1650
10.1587,7.1887,0.1650,0.1650
10.1700,7.1887,0.1650,0.1650
10.1813,7.1887,0.1650,0.1650
10.1925,7.1775,0.1657,0.1657
10.2037,7.1775,0.1661,0.1661
10.2150,7.1775,0.1665,0.1665
10.2263,7.1775,0.1660,0.1660
10.2375,7.1775,0.1649,0.1649
10.2487,7.1662,0.1647,0.1647
10.2600,7.1662,0.1656,0.1656
10.2713,7.1662,0.1656,0.1656
10.2825,7.1662,0.1647,0.1647
10.2937,7.1662,0.1640,0.1640
10.3050,7.1662,0.1634,0.1634
10.3163,7.1550,0.1665,0.1665
10.3275,7.1550,0.1661,0.1661
10.3387,7.1550,0.1657,0.1657
10.3500,7.1550,0.1654,0.1654
10.3613,7.1550,0.1652,0.1652
10.3725,7.1437,0.1687,0.1687
10.3837,7.1437,0.1687,0.1687
10.3950,7.1437,0.1687,0.1687
10.4062,7.1437,0.1687,0.1687
10.4175,7.1437,0.1687,0.1687
10.4287,7.1437,0.1687,0.1687
10.4400,7.1437,0.1687,0.1687
10.4512,7.1437,0.1687,0.1687
10.4625,7.1437,0.1687,0.1687
10.4737,7.1437,0.1687,0.1687
10.4850,7.1437,0.1687,0.1687
10.4962,7.1437,0.1687,0.1687
10.5075,7.1437,0.1687,0.1687
10.5187,7.1437,0.1687,0.1687
10.5300,7.1437,0.1687,0.1687
10.5412,7.1437,0.1687,0.1687
10.5525,7.1437,0.1687,0.1687
10.5637,7.1437,0.1687,0.1687
10.5750,7.1437,0.1687,0.1687
10.5862,7.1437,0.1687,0.1687
10.5975,7.1437,0.1687,0.1687
10.6087,7.1437,0.1687,0.1687
10.6200,7.1437,0.1687,0.1687
10.6312,7.1437,0.1687,0.1687
10.6425,7.1437,0.1684,0.1684
10.6537,7.1437,0.1677,0.1677
10.6650,7.1437,0.1671,0.1671
10.6762,7.1325,0.1684,0.1684
10.6875,7.1325,0.1692,0.1692
10.6988,7.1325,0.1692,0.1692
10.7100,7.1325,0.1684,0.1684
10.7212,7.1325,0.1672,0.1672
10.7325,7.1212,0.1696,0.1696
10.7438,7.1212,0.1685,0.1685
10.7550,7.1212,0.1674,0.1674
10.7662,7.1212,0.1664,0.1664
10.7775,7.1100,0.1687,0.1687
10.7888,7.1100,0.1684,0.1684
10.8000,7.1100,0.1677,0.1677
10.8112,7.1100,0.1671,0.1671
10.8225,7.1100,0.1665,0.1665
10.8338,7.1100,0.1661,0.1661
10.8450,7.1100,0.1657,0.1657
10.8562,7.1100,0.1654,0.1654
10.8675,7.1100,0.1652,0.1652
10.8788,7.1100,0.1650,0.1650
10.8900,7.1100,0.1650,0.1650
10.9012,7.1100,0.1650,0.1650
10.9125,7.1100,0.1650,0.1650
10.9238,7.1100,0.1650,0.1650
10.9350,7.1100,0.1650,0.1650
10.9462,7.1100,0.1650,0.1650
10.9575,7.1100,0.1650,0.1650
10.9688,7.1100,0.1650,0.1650
10.9800,7.1100,0.1650,0.1650
10.9912,7.1100,0.1650,0.1650
11.0025,7.1100,0.1650,0.1650
11.0137,7.1100,0.1650,0.1650
11.0250,7.1100,0.1650,0.1650
11.0362,7.1100,0.1650,0.1650
11.0475,7.1100,0.1650,0.1650
11.0587,7.1100,0.1650,0.1650
11.0700,7.1100,0.1650,0.1650
11.0812,7.1100,0.1650,0.1650
11.0925,7.0987,0.1684,0.1684
11.1037,7.0987,0.1687,0.1687
11.1150,7.0987,0.1685,0.1685
11.1262,7.0987,0.1672,0.1672
11.1375,7.0875,0.1685,0.1685
11.1487,7.0875,0.1685,0.1685
11.1600,7.0875,0.1674,0.1674
11.1712,7.0875,0.1664,0.1664
11.1825,7.0875,0.1656,0.1656
11.1937,7.0762,0.1684,0.1684
11.2050,7.0762,0.1677,0.1677
11.2162,7.0762,0.1671,0.1671
11.2275,7.0762,0.1665,0.1665
11.2387,7.0762,0.1661,0.1661
11.2500,7.0762,0.1657,0.1657
11.2613,7.0762,0.1654,0.1654
11.2725,7.0762,0.1652,0.1652
11.2837,7.0762,0.1650,0.1650
11.2950,7.0762,0.1650,0.1650
11.3063,7.0762,0.1650,0.1650
11.3175,7.0762,0.1650,0.1650
11.3287,7.0762,0.1650,0.1650
11.3400,7.0762,0.1650,0.1650
11.3513,7.0762,0.1650,0.1650
11.3625,7.0762,0.1650,0.1650
11.3737,7.0762,0.1650,0.1650
11.3850,7.0762,0.1650,0.1650
11.3963,7.0762,0.1650,0.1650
11.4075,7.0762,0.1650,0.1650
11.4187,7.0762,0.1650,0.1650
11.4300,7.0762,0.1650,0.1650
11.4413,7.0650,0.1684,0.1684
11.4525,7.0650,0.1687,0.1687
11.4637,7.0650,0.1687,0.1687
11.4750,7.0650,0.1687,0.1687
11.4863,7.0650,0.1685,0.1685
11.4975,7.0650,0.1672,0.1672
11.5087,7.0537,0.1684,0.1684
11.5200,7.0537,0.1685,0.1685
11.5312,7.0537,0.1674,0.1674
11.5425,7.0537,0.1664,0.1664
11.5537,7.0537,0.1656,0.1656
11.5650,7.0537,0.1647,0.1647
11.5762,7.0425,0.1677,0.1677
11.5875,7.0425,0.1671,0.1671
11.5987,7.0425,0.1665,0.1665
11.6100,7.0312,0.1687,0.1687
11.6212,7.0312,0.1687,0.1687
11.6325,7.0312,0.1687,0.1687
11.6437,7.0312,0.1687,0.1687
11.6550,7.0312,0.1687,0.1687
11.6662,7.0312,0.1687,0.1687
11.6775,7.0312,0.1687,0.1687
11.6887,7.0312,0.1687,0.1687
11.7000,7.0312,0.1687,0.1687
11.7112,7.0312,0.1687,0.1687
11.7225,7.0312,0.1687,0.1687
11.7337,7.0312,0.1687,0.1687
11.7450,7.0312,0.1687,0.1687
11.7562,7.0312,0.1687,0.1687
11.7675,7.0312,0.1687,0.1687
11.7787,7.0312,0.1687,0.1687
11.7900,7.0312,0.1687,0.1687
11.8012,7.0312,0.1687,0.1687
11.8125,7.0312,0.1687,0.1687
11.8238,7.0312,0.1687,0.1687
11.8350,7.0312,0.1684,0.1684
11.8462,7.0312,0.1677,0.1677
11.8575,7.0312,0.1671,0.1671
11.8688,7.0312,0.1665,0.1665
11.8800,7.0312,0.1661,0.1661
11.8912,7.0312,0.1657,0.1657
11.9025,7.0312,0.1654,0.1654
11.9138,7.0200,0.1657,0.1657
11.9250,7.0200,0.1661,0.1661
11.9362,7.0200,0.1665,0.1665
11.9475,7.0200,0.1660,0.1660
11.9588,7.0200,0.1649,0.1649
11.9700,7.0088,0.1647,0.1647
11.9812,7.0088,0.1656,0.1656
11.9925,7.0088,0.1656,0.1656
12.0038,7.0088,0.1647,0.1647
12.0150,7.0088,0.1640,0.1640
12.0262,7.0088,0.1634,0.1634
12.0375,6.9975,0.1665,0.1665
12.0488,6.9975,0.1661,0.1661
12.0600,6.9975,0.1657,0.1657
12.0712,6.9975,0.1654,0.1654
12.0825,6.9975,0.1652,0.1652
12.0938,6.9975,0.1650,0.1650
12.1050,6.9975,0.1650,0.1650
12.1162,6.9975,0.1650,0.1650
12.1275,6.9975,0.1650,0.1650
12.1387,6.9975,0.1650,0.1650
12.1500,6.9975,0.1650,0.1650
12.1612,6.9975,0.1650,0.1650
12.1725,6.9975,0.1650,0.1650
12.1837,6.9975,0.1650,0.1650
12.1950,6.9975,0.1650,0.1650
12.2062,6.9975,0.1650,0.1650
12.2175,6.9975,0.1650,0.1650
12.2287,6.9975,0.1650,0.1650
12.2400,6.9975,0.1650,0.1650
12.2512,6.9975,0.1650,0.1650
12.2625,6.9975,0.1650,0.1650
12.2737,6.9975,0.1650,0.1650
12.2850,6.9975,0.1650,0.1650
12.2962,6.9975,0.1650,0.1650
12.3075,6.9975,0.1650,0.1650
12.3187,6.9975,0.1650,0.1650
12.3300,6.9975,0.1650,0.1650
12.3412,6.9975,0.1650,0.1650
12.3525,6.9975,0.1650,0.1650
12.3637,6.9975,0.1650,0.1650
12.3750,6.9863,0.1684,0.1684
12.3863,6.9863,0.1687,0.1687
12.3975,6.9863,0.1687,0.1687
12.4087,6.9863,0.1687,0.1687
12.4200,6.9863,0.1687,0.1687
12.4313,6.9863,0.1687,0.1687
12.4425,6.9750,0.1708,0.1708
12.4537,6.9750,0.1708,0.1708
12.4650,6.9750,0.1696,0.1696
12.4763,6.9638,0.1708,0.1708
12.4875,6.9638,0.1710,0.1710
12.4987,6.9638,0.1701,0.1701
12.5100,6.9525,0.1687,0.1687
12.5213,6.9525,0.1687,0.1687
12.5325,6.9525,0.1687,0.1687
12.5437,6.9525,0.1687,0.1687
12.5550,6.9525,0.1687,0.1687
12.5663,6.9525,0.1687,0.1687
12.5775,6.9525,0.1687,0.1687
12.5887,6.9525,0.1687,0.1687
12.6000,6.9525,0.1687,0.1687
12.6113,6.9525,0.1687,0.1687
12.6225,6.9525,0.1687,0.1687
12.6337,6.9525,0.1687,0.1687
12.6450,6.9525,0.1687,0.1687
12.6562,6.9525,0.1687,0.1687
12.6675,6.9525,0.1687,0.1687
12.6787,6.9525,0.1687,0.1687
12.6900,6.9525,0.1687,0.1687
12.7012,6.9525,0.1687,0.1687
12.7125,6.9525,0.1687,0.1687
12.7237,6.9525,0.1687,0.1687
12.7350,6.9525,0.1687,0.1687
12.7462,6.9525,0.1687,0.1687
12.7575,6.9525,0.1687,0.1687
12.7687,6.9525,0.1687,0.1687
12.7800,6.9525,0.1687,0.1687
12.7912,6.9525,0.1687,0.1687
12.8025,6.9413,0.1684,0.1684
12.8137,6.9413,0.1691,0.1691
12.8250,6.9413,0.1694,0.1694
12.8362,6.9413,0.1698,0.1698
12.8475,6.9413,0.1702,0.1702
12.8587,6.9413,0.1708,0.1708
12.8700,6.9413,0.1714,0.1714
12.8812,6.9413,0.1721,0.1721
12.8925,6.9413,0.1725,0.1725
12.9037,6.9300,0.1701,0.1701
12.9150,6.9300,0.1710,0.1710
12.9262,6.9300,0.1721,0.1721
12.9375,6.9300,0.1725,0.1725
12.9487,6.9188,0.1687,0.1687
12.9600,6.9188,0.1687,0.1687
12.9712,6.9188,0.1687,0.1687
12.9825,6.9188,0.1687,0.1687
12.9938,6.9188,0.1687,0.1687
13.0050,6.9188,0.1687,0.1687
13.0162,6.9188,0.1687,0.1687
13.0275,6.9188,0.1687,0.1687
13.0388,6.9188,0.1687,0.1687
13.0500,6.9188,0.1687,0.1687
13.0612,6.9188,0.1687,0.1687
13.0725,6.9188,0.1687,0.1687
13.0838,6.9188,0.1687,0.1687
13.0950,6.9188,0.1687,0.1687
13.1062,6.9188,0.1687,0.1687
13.1175,6.9188,0.1687,0.1687
13.1288,6.9188,0.1687,0.1687
13.1400,6.9188,0.1687,0.1687
13.1512,6.9188,0.1687,0.1687
13.1625,6.9188,0.1687,0.1687
13.1738,6.9188,0.1687,0.1687
13.1850,6.9188,0.1687,0.1687
13.1962,6.9188,0.1687,0.1687
13.2075,6.9188,0.1687,0.1687
13.2188,6.9188,0.1684,0.1684
13.2300,6.9188,0.1677,0.1677
13.2412,6.9188,0.1671,0.1671
13.2525,6.9075,0.1684,0.1684
13.2637,6.9075,0.1692,0.1692
13.2750,6.9075,0.1694,0.1694
13.2862,6.9075,0.1691,0.1691
13.2975,6.9075,0.1689,0.1689
13.3087,6.9075,0.1685,0.1685
13.3200,6.8962,0.1708,0.1708
13.3312,6.8962,0.1696,0.1696
13.3425,6.8962,0.1685,0.1685
13.3537,6.8850,0.1687,0.1687
13.3650,6.8850,0.1687,0.1687
13.3762,6.8850,0.1687,0.1687
13.3875,6.8850,0.1684,0.1684
13.3987,6.8850,0.1677,0.1677
13.4100,6.8850,0.1671,0.1671
13.4212,6.8850,0.1665,0.1665
13.4325,6.8850,0.1661,0.1661
13.4437,6.8850,0.1657,0.1657
13.4550,6.8850,0.1654,0.1654
